System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:47:29:428, 40817539655648,  142.528,   63.000, 3700,  22.761,2901.922, 806.089,  17.848,2236.723, 621.312, 68,  0,   0.000,   0.000,   0.000,   0.287,  17.826,   4.952,  24.000,  51.000, 105.000,   0.000,   0.000,   63,  68.430
13:47:29:538, 40817805280346,  142.638,   53.000, 2600,  17.120,2903.802, 806.612,  12.634,2238.110, 621.697, 65,  0,   0.000,   0.000,   0.000,   0.011,  17.827,   4.952,  24.000,  51.000, 105.000,   0.000,   0.000,    9,  85.053
13:47:29:663, 40818106234161,  142.763,   53.000, 2900,  15.924,2905.783, 807.162,  11.361,2239.524, 622.090, 67,  0,   0.000,   0.000,   0.000,   0.126,  17.843,   4.956,  24.000,  51.000, 105.000,   0.000,   0.000,   91,  91.446
13:47:29:787, 40818407516693,  142.887,   61.000, 3700,  21.446,2908.453, 807.904,  16.672,2241.600, 622.667, 67,  0,   0.000,   0.000,   0.000,   0.139,  17.860,   4.961,  24.000,  51.000, 105.000,   0.000,   0.000,   92,  71.894
13:47:29:895, 40818668946666,  142.995,   49.000, 2300,  14.887,2910.062, 808.351,  10.370,2242.721, 622.978, 59,  0,   0.000,   0.000,   0.000,   0.119,  17.873,   4.965,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  76.256
13:47:30:002, 40818927096980,  143.102,   51.000, 2900,  15.741,2911.742, 808.817,  11.281,2243.925, 623.312, 64,  0,   0.000,   0.000,   0.000,   0.050,  17.878,   4.966,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  78.550
13:47:30:125, 40819226228355,  143.226,   52.000, 2900,  17.978,2913.965, 809.435,  13.270,2245.565, 623.768, 66,  0,   0.000,   0.000,   0.000,   0.220,  17.905,   4.974,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  88.578
13:47:30:247, 40819519394645,  143.347,   49.000, 2500,  17.082,2916.035, 810.010,  12.565,2247.088, 624.191, 62,  0,   0.000,   0.000,   0.000,   0.084,  17.915,   4.976,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  91.343
13:47:30:385, 40819855157926,  143.486,   62.000, 2900,  18.094,2918.546, 810.707,  13.591,2248.974, 624.715, 65,  0,   0.000,   0.000,   0.000,   0.071,  17.925,   4.979,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  88.223
13:47:30:512, 40820160667216,  143.612,   62.000, 3800,  20.050,2921.078, 811.411,  15.366,2250.915, 625.254, 70,  0,   0.000,   0.000,   0.000,   0.144,  17.943,   4.984,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  78.977
13:47:30:633, 40820454380017,  143.733,   66.000, 3000,  21.600,2923.701, 812.139,  16.802,2252.955, 625.821, 65,  0,   0.000,   0.000,   0.000,   0.187,  17.966,   4.991,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  87.626
13:47:30:756, 40820751940453,  143.856,   52.000, 1900,  14.453,2925.478, 812.633,  10.008,2254.186, 626.163, 58,  0,   0.000,   0.000,   0.000,   0.034,  17.970,   4.992,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  88.958
13:47:30:864, 40821014242416,  143.965,   55.000, 2900,  12.415,2926.824, 813.007,   7.856,2255.038, 626.399, 66,  0,   0.000,   0.000,   0.000,   0.122,  17.983,   4.995,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  88.891
13:47:30:988, 40821312629100,  144.088,   50.000, 3400,  16.744,2928.890, 813.580,  12.300,2256.555, 626.821, 61,  0,   0.000,   0.000,   0.000,   0.018,  17.986,   4.996,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  91.012
13:47:31:096, 40821574124819,  144.196,   47.000, 3800,  17.485,2930.780, 814.105,  12.895,2257.949, 627.208, 65,  0,   0.000,   0.000,   0.000,   0.129,  18.000,   5.000,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  84.450
13:47:31:204, 40821835393112,  144.304,   55.000, 2600,  20.443,2932.987, 814.719,  15.709,2259.645, 627.679, 62,  0,   0.000,   0.000,   0.000,   0.185,  18.020,   5.005,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  87.422
13:47:31:328, 40822136193778,  144.428,   56.000, 3400,  19.344,2935.393, 815.387,  14.747,2261.479, 628.189, 65,  0,   0.000,   0.000,   0.000,   0.056,  18.027,   5.007,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  90.262
13:47:31:451, 40822431838703,  144.551,   50.000, 2900,  14.945,2937.219, 815.894,  10.522,2262.765, 628.546, 60,  0,   0.000,   0.000,   0.000,   0.064,  18.034,   5.010,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  87.323
13:47:31:558, 40822690764399,  144.658,   51.000, 2900,  17.183,2939.058, 816.405,  12.778,2264.132, 628.926, 64,  0,   0.000,   0.000,   0.000,   0.075,  18.042,   5.012,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  87.714
13:47:31:667, 40822956792064,  144.768,   51.000, 2900,  19.590,2941.212, 817.003,  15.067,2265.789, 629.386, 65,  0,   0.000,   0.000,   0.000,   0.012,  18.044,   5.012,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  37.643
13:47:31:793, 40823260739357,  144.893,   50.000, 3600,  15.018,2943.099, 817.528,  10.332,2267.087, 629.746, 64,  0,   0.000,   0.000,   0.000,   0.291,  18.080,   5.022,  24.000,  51.000, 105.000,   0.000,   0.000,  113,  53.939
13:47:31:916, 40823556687442,  145.016,   50.000, 2900,  17.397,2945.227, 818.119,  12.555,2268.623, 630.173, 61,  0,   0.000,   0.000,   0.000,   0.396,  18.129,   5.036,  24.000,  51.000, 105.000,   0.000,   0.000,  173,  52.290
13:47:32:055, 40823894452126,  145.155,   77.000, 3800,  23.637,2948.527, 819.035,  18.943,2271.268, 630.908, 70,  0,   0.000,   0.000,   0.000,   0.120,  18.146,   5.040,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  87.070
13:47:32:177, 40824190282022,  145.277,   64.000, 3600,  25.071,2951.593, 819.887,  20.391,2273.761, 631.600, 67,  0,   0.000,   0.000,   0.000,   0.053,  18.152,   5.042,  24.000,  51.000, 105.000,   0.000,   0.000,   71,  91.076
13:47:32:285, 40824450384450,  145.385,   53.000, 2700,  18.152,2953.545, 820.429,  13.550,2275.218, 632.005, 62,  0,   0.000,   0.000,   0.000,   0.121,  18.165,   5.046,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  87.983
13:47:32:409, 40824752109133,  145.510,   57.000, 3200,  16.975,2955.662, 821.017,  12.450,2276.771, 632.436, 65,  0,   0.000,   0.000,   0.000,   0.046,  18.171,   5.047,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  79.967
13:47:32:531, 40825046333263,  145.631,   53.000, 2900,  15.583,2957.557, 821.544,  10.992,2278.108, 632.808, 61,  0,   0.000,   0.000,   0.000,   0.069,  18.179,   5.050,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  89.766
13:47:32:654, 40825342147718,  145.754,   61.000, 3700,  18.856,2959.863, 822.184,  14.210,2279.845, 633.290, 61,  0,   0.000,   0.000,   0.000,   0.150,  18.198,   5.055,  24.000,  51.000, 105.000,   0.000,   0.000,  267,  54.373
13:47:32:778, 40825644085332,  145.878,   51.000, 3500,  14.098,2961.622, 822.673,   9.334,2281.010, 633.614, 63,  0,   0.000,   0.000,   0.000,   0.320,  18.238,   5.066,  24.000,  51.000, 105.000,   0.000,   0.000,  143,  35.541
13:47:32:888, 40825909706780,  145.988,   46.000, 2900,  15.363,2963.309, 823.141,  10.895,2282.207, 633.946, 64,  0,   0.000,   0.000,   0.000,   0.076,  18.246,   5.068,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  73.679
13:47:32:997, 40826172549204,  146.097,   53.000, 3800,  19.393,2965.416, 823.727,  14.771,2283.811, 634.392, 67,  0,   0.000,   0.000,   0.000,   0.138,  18.261,   5.072,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  89.910
13:47:33:105, 40826434211598,  146.205,   54.000, 3800,  19.732,2967.550, 824.320,  15.111,2285.446, 634.846, 66,  0,   0.000,   0.000,   0.000,   0.098,  18.271,   5.075,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  90.432
13:47:33:214, 40826697259409,  146.314,   56.000, 3800,  18.099,2969.518, 824.866,  13.309,2286.893, 635.248, 65,  0,   0.000,   0.000,   0.000,   0.254,  18.299,   5.083,  24.000,  51.000, 105.000,   0.000,   0.000,  197,  66.358
13:47:33:338, 40826997478361,  146.438,   62.000, 3800,  21.581,2972.197, 825.610,  16.878,2288.987, 635.830, 67,  0,   0.000,   0.000,   0.000,   0.171,  18.320,   5.089,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  74.408
13:47:33:462, 40827298204470,  146.562,   54.000, 2600,  16.537,2974.252, 826.181,  11.958,2290.474, 636.243, 60,  0,   0.000,   0.000,   0.000,   0.109,  18.334,   5.093,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  84.633
13:47:33:586, 40827598462139,  146.686,   65.000, 3800,  25.710,2977.443, 827.068,  21.040,2293.085, 636.968, 71,  0,   0.000,   0.000,   0.000,   0.044,  18.339,   5.094,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  89.411
13:47:33:709, 40827896869923,  146.810,   54.000, 2700,  18.406,2979.714, 827.698,  13.617,2294.765, 637.435, 62,  0,   0.000,   0.000,   0.000,   0.285,  18.374,   5.104,  24.000,  51.000, 105.000,   0.000,   0.000,  155,  70.343
13:47:33:831, 40828191384889,  146.931,   47.000, 3800,  15.248,2981.570, 828.214,  10.697,2296.067, 637.796, 65,  0,   0.000,   0.000,   0.000,   0.149,  18.393,   5.109,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  84.514
13:47:33:940, 40828453236321,  147.040,   52.000, 3300,  14.352,2983.123, 828.645,   9.935,2297.143, 638.095, 62,  0,   0.000,   0.000,   0.000,   0.032,  18.396,   5.110,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  91.098
13:47:34:064, 40828753474413,  147.164,   48.000, 2900,  16.657,2985.190, 829.220,  11.982,2298.630, 638.508, 61,  0,   0.000,   0.000,   0.000,   0.181,  18.419,   5.116,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  88.177
13:47:34:187, 40829052116150,  147.287,   53.000, 2900,  19.337,2987.578, 829.883,  14.734,2300.448, 639.013, 66,  0,   0.000,   0.000,   0.000,   0.097,  18.430,   5.120,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  87.461
13:47:34:295, 40829313434354,  147.395,   51.000, 3500,  15.522,2989.254, 830.348,  10.975,2301.634, 639.343, 63,  0,   0.000,   0.000,   0.000,   0.103,  18.442,   5.123,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  87.972
13:47:34:403, 40829575173289,  147.503,   51.000, 3800,  18.750,2991.283, 830.912,  14.028,2303.152, 639.764, 67,  0,   0.000,   0.000,   0.000,   0.229,  18.466,   5.130,  24.000,  51.000, 105.000,   0.000,   0.000,   64,  83.803
13:47:34:527, 40829875719205,  147.628,   57.000, 2900,  19.258,2993.675, 831.576,  14.664,2304.973, 640.270, 63,  0,   0.000,   0.000,   0.000,   0.113,  18.480,   5.133,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  88.941
13:47:34:635, 40830135276306,  147.735,   58.000, 2400,  21.620,2995.995, 832.221,  17.077,2306.806, 640.779, 65,  0,   0.000,   0.000,   0.000,   0.012,  18.482,   5.134,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  87.396
13:47:34:757, 40830431984927,  147.858,   55.000, 3800,  16.408,2998.007, 832.780,  11.908,2308.266, 641.185, 65,  0,   0.000,   0.000,   0.000,   0.152,  18.500,   5.139,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  88.070
13:47:34:881, 40830730734183,  147.981,   53.000, 2900,  15.594,2999.933, 833.315,  10.958,2309.619, 641.561, 63,  0,   0.000,   0.000,   0.000,   0.259,  18.532,   5.148,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  87.852
13:47:35:004, 40831028448345,  148.104,   63.000, 3800,  23.744,3002.855, 834.126,  19.044,2311.963, 642.212, 70,  0,   0.000,   0.000,   0.000,   0.084,  18.543,   5.151,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  83.234
13:47:35:126, 40831325024925,  148.227,   61.000, 3600,  23.757,3005.767, 834.935,  19.063,2314.300, 642.861, 67,  0,   0.000,   0.000,   0.000,   0.118,  18.557,   5.155,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  88.957
13:47:35:248, 40831619029521,  148.348,   55.000, 2900,  18.177,3007.976, 835.549,  13.610,2315.954, 643.321, 66,  0,   0.000,   0.000,   0.000,   0.067,  18.565,   5.157,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  87.655
13:47:35:372, 40831917811849,  148.472,   55.000, 3700,  17.590,3010.149, 836.152,  13.026,2317.563, 643.767, 62,  0,   0.000,   0.000,   0.000,   0.088,  18.576,   5.160,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  89.556
13:47:35:496, 40832218384219,  148.596,   53.000, 2900,  17.870,3012.369, 836.769,  13.148,2319.196, 644.221, 66,  0,   0.000,   0.000,   0.000,   0.174,  18.598,   5.166,  24.000,  51.000, 105.000,   0.000,   0.000,  166,  63.392
13:47:35:619, 40832515083190,  148.719,   52.000, 3700,  17.635,3014.532, 837.370,  12.939,2320.783, 644.662, 66,  0,   0.000,   0.000,   0.000,   0.231,  18.626,   5.174,  24.000,  51.000, 105.000,   0.000,   0.000,  124,  62.591
13:47:35:726, 40832776049023,  148.827,   50.000, 3800,  17.177,3016.385, 837.885,  12.709,2322.154, 645.043, 67,  0,   0.000,   0.000,   0.000,   0.027,  18.629,   5.175,  24.000,  51.000, 105.000,   0.000,   0.000,  101,  42.492
13:47:35:834, 40833035383461,  148.934,   52.000, 3800,  16.908,3018.197, 838.388,  12.400,2323.483, 645.412, 65,  0,   0.000,   0.000,   0.000,   0.084,  18.638,   5.177,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  80.002
13:47:35:942, 40833298359682,  149.042,   53.000, 2900,  17.038,3020.049, 838.903,  12.478,2324.840, 645.789, 65,  0,   0.000,   0.000,   0.000,   0.061,  18.645,   5.179,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  87.889
13:47:36:065, 40833596246502,  149.166,   49.000, 3100,  17.178,3022.165, 839.490,  12.613,2326.393, 646.220, 63,  0,   0.000,   0.000,   0.000,   0.094,  18.656,   5.182,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  86.656
13:47:36:174, 40833858928442,  149.274,   58.000, 3300,  14.961,3023.789, 839.941,  10.289,2327.510, 646.531, 62,  0,   0.000,   0.000,   0.000,   0.178,  18.676,   5.188,  24.000,  51.000, 105.000,   0.000,   0.000,   91,  82.899
13:47:36:297, 40834156343551,  149.397,   58.000, 3000,  15.506,3025.695, 840.471,  10.943,2328.855, 646.904, 64,  0,   0.000,   0.000,   0.000,   0.142,  18.693,   5.193,  24.000,  51.000, 105.000,   0.000,   0.000,   82,  64.259
13:47:36:406, 40834419260302,  149.506,   54.000, 2200,  15.449,3027.374, 840.937,  10.646,2330.012, 647.226, 60,  0,   0.000,   0.000,   0.000,   0.397,  18.736,   5.205,  24.000,  51.000, 105.000,   0.000,   0.000,  184,  69.773
13:47:36:530, 40834720642525,  149.630,   70.000, 3600,  24.453,3030.421, 841.784,  19.782,2332.477, 647.910, 67,  0,   0.000,   0.000,   0.000,   0.044,  18.742,   5.206,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  73.215
13:47:36:651, 40835012768131,  149.751,   56.000, 3200,  17.490,3032.533, 842.370,  12.797,2334.022, 648.339, 63,  0,   0.000,   0.000,   0.000,   0.159,  18.761,   5.211,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  88.266
13:47:36:778, 40835320538794,  149.878,   49.000, 2400,  13.717,3034.278, 842.855,   9.257,2335.200, 648.667, 59,  0,   0.000,   0.000,   0.000,   0.073,  18.770,   5.214,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  65.293
13:47:36:897, 40835607643585,  149.997,   58.000, 3800,  19.432,3036.584, 843.496,  14.797,2336.956, 649.154, 66,  0,   0.000,   0.000,   0.000,   0.141,  18.787,   5.219,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  71.360
13:47:37:004, 40835868027545,  150.105,   58.000, 2900,  23.095,3039.070, 844.186,  18.550,2338.952, 649.709, 68,  0,   0.000,   0.000,   0.000,   0.000,  18.787,   5.219,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  85.455
13:47:37:128, 40836166648912,  150.228,   59.000, 2900,  18.141,3041.309, 844.808,  13.302,2340.594, 650.165, 67,  0,   0.000,   0.000,   0.000,   0.306,  18.825,   5.229,  24.000,  51.000, 105.000,   0.000,   0.000,  142,  74.127
13:47:37:251, 40836464699637,  150.351,   49.000, 3200,  16.219,3043.307, 845.363,  11.637,2342.028, 650.563, 63,  0,   0.000,   0.000,   0.000,   0.130,  18.841,   5.234,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  84.992
13:47:37:360, 40836726912150,  150.460,   59.000, 3800,  19.443,3045.415, 845.949,  14.860,2343.639, 651.011, 66,  0,   0.000,   0.000,   0.000,   0.059,  18.847,   5.235,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  88.605
13:47:37:470, 40836993696315,  150.570,   56.000, 3800,  19.134,3047.525, 846.535,  14.463,2345.234, 651.454, 67,  0,   0.000,   0.000,   0.000,   0.139,  18.863,   5.240,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  90.080
13:47:37:591, 40837287281166,  150.691,   52.000, 3800,  18.359,3049.753, 847.154,  13.778,2346.906, 651.918, 63,  0,   0.000,   0.000,   0.000,   0.068,  18.871,   5.242,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  84.179
13:47:37:732, 40837628598548,  150.832,   59.000, 2900,  15.170,3051.893, 847.748,  10.465,2348.382, 652.328, 62,  0,   0.000,   0.000,   0.000,   0.266,  18.908,   5.252,  24.000,  51.000, 105.000,   0.000,   0.000,  162,  37.617
13:47:37:870, 40837961551005,  150.970,   64.000, 3400,  18.397,3054.425, 848.451,  13.765,2350.276, 652.855, 65,  0,   0.000,   0.000,   0.000,   0.141,  18.928,   5.258,  24.000,  51.000, 105.000,   0.000,   0.000,  151,  71.835
13:47:37:993, 40838260020113,  151.093,   64.000, 3400,  21.558,3057.085, 849.190,  16.806,2352.350, 653.431, 67,  0,   0.000,   0.000,   0.000,   0.139,  18.945,   5.262,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  68.618
13:47:38:117, 40838560582816,  151.218,   56.000, 3200,  14.869,3058.932, 849.703,  10.271,2353.626, 653.785, 61,  0,   0.000,   0.000,   0.000,   0.109,  18.958,   5.266,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  84.225
13:47:38:241, 40838859661141,  151.341,   55.000, 2900,  15.928,3060.901, 850.250,  11.311,2355.024, 654.173, 64,  0,   0.000,   0.000,   0.000,   0.126,  18.974,   5.271,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  80.581
13:47:38:364, 40839157173516,  151.464,   50.000, 2900,  16.709,3062.956, 850.821,  12.235,2356.529, 654.591, 60,  0,   0.000,   0.000,   0.000,   0.009,  18.975,   5.271,  24.000,  51.000, 105.000,   0.000,   0.000,   61,  88.880
13:47:38:473, 40839419519264,  151.573,   50.000, 3800,  17.111,3064.812, 851.337,  12.583,2357.893, 654.970, 64,  0,   0.000,   0.000,   0.000,   0.109,  18.987,   5.274,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  89.960
13:47:38:581, 40839680602639,  151.681,   56.000, 3800,  19.993,3066.969, 851.936,  15.526,2359.569, 655.436, 64,  0,   0.000,   0.000,   0.000,   0.004,  18.987,   5.274,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  86.205
13:47:38:703, 40839977254111,  151.803,   54.000, 2300,  15.821,3068.909, 852.475,  11.169,2360.939, 655.816, 61,  0,   0.000,   0.000,   0.000,   0.197,  19.012,   5.281,  24.000,  51.000, 105.000,   0.000,   0.000,  309,  55.454
13:47:38:827, 40840277161950,  151.927,   48.000, 2900,  14.907,3070.757, 852.988,  10.110,2362.192, 656.164, 60,  0,   0.000,   0.000,   0.000,   0.301,  19.049,   5.291,  24.000,  51.000, 105.000,   0.000,   0.000,  154,  42.744
13:47:38:951, 40840577154994,  152.051,   52.000, 2100,  18.029,3072.993, 853.609,  13.473,2363.863, 656.629, 62,  0,   0.000,   0.000,   0.000,   0.051,  19.055,   5.293,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  84.733
13:47:39:060, 40840841587233,  152.160,   51.000, 3700,  14.714,3074.601, 854.056,  10.201,2364.978, 656.938, 60,  0,   0.000,   0.000,   0.000,   0.102,  19.066,   5.296,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  87.901
13:47:39:183, 40841137148817,  152.283,   59.000, 3800,  18.818,3076.900, 854.695,  14.207,2366.713, 657.420, 66,  0,   0.000,   0.000,   0.000,   0.112,  19.080,   5.300,  24.000,  51.000, 105.000,   0.000,   0.000,   83,  86.116
13:47:39:306, 40841435869402,  152.406,   61.000, 3500,  21.511,3079.556, 855.432,  16.873,2368.797, 657.999, 64,  0,   0.000,   0.000,   0.000,   0.078,  19.090,   5.303,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  85.772
13:47:39:431, 40841738193142,  152.531,   62.000, 3600,  20.429,3082.109, 856.142,  15.734,2370.763, 658.545, 66,  0,   0.000,   0.000,   0.000,   0.147,  19.108,   5.308,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  90.755
13:47:39:554, 40842036381333,  152.654,   63.000, 2400,  20.374,3084.621, 856.839,  15.777,2372.708, 659.086, 62,  0,   0.000,   0.000,   0.000,   0.008,  19.109,   5.308,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  90.083
13:47:39:681, 40842342458406,  152.781,   52.000, 2900,  15.488,3086.580, 857.383,  10.964,2374.095, 659.471, 62,  0,   0.000,   0.000,   0.000,   0.095,  19.121,   5.311,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  81.274
13:47:39:802, 40842636360843,  152.902,   52.000, 2800,  14.695,3088.366, 857.879,  10.154,2375.329, 659.814, 61,  0,   0.000,   0.000,   0.000,   0.091,  19.132,   5.314,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  88.147
13:47:39:911, 40842901400290,  153.012,   48.000, 2900,  14.721,3089.978, 858.327,  10.286,2376.456, 660.127, 64,  0,   0.000,   0.000,   0.000,   0.060,  19.139,   5.316,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  87.629
